Name,Branch,Year,CGPA, bool,div,Mob no.,Blood group,xyz,pqr
text257,branch257,2023-02-22 12:53:54.649499,21,True,text257,branch257,2023-02-22 12:53:54.649501,22,True
text258,branch258,2023-02-22 12:53:54.649504,23,True,text258,branch258,2023-02-22 12:53:54.649506,81,False
text259,branch259,2023-02-22 12:53:54.649508,41,True,text259,branch259,2023-02-22 12:53:54.649510,66,True
text260,branch260,2023-02-22 12:53:54.649513,73,False,text260,branch260,2023-02-22 12:53:54.649516,17,False
text261,branch261,2023-02-22 12:53:54.649518,72,True,text261,branch261,2023-02-22 12:53:54.649520,75,False
text262,branch262,2023-02-22 12:53:54.649523,17,False,text262,branch262,2023-02-22 12:53:54.649525,72,False
text263,branch263,2023-02-22 12:53:54.649527,61,True,text263,branch263,2023-02-22 12:53:54.649530,38,True
text264,branch264,2023-02-22 12:53:54.649535,40,False,text264,branch264,2023-02-22 12:53:54.649537,81,False
text265,branch265,2023-02-22 12:53:54.649540,17,True,text265,branch265,2023-02-22 12:53:54.649542,89,True
text266,branch266,2023-02-22 12:53:54.649544,67,True,text266,branch266,2023-02-22 12:53:54.649546,99,True
text267,branch267,2023-02-22 12:53:54.649549,42,True,text267,branch267,2023-02-22 12:53:54.649551,38,True
text268,branch268,2023-02-22 12:53:54.649554,69,True,text268,branch268,2023-02-22 12:53:54.649556,63,False
text269,branch269,2023-02-22 12:53:54.649558,14,True,text269,branch269,2023-02-22 12:53:54.649561,65,True
text270,branch270,2023-02-22 12:53:54.649563,76,False,text270,branch270,2023-02-22 12:53:54.649566,37,True
text271,branch271,2023-02-22 12:53:54.649568,12,True,text271,branch271,2023-02-22 12:53:54.649570,85,False
text272,branch272,2023-02-22 12:53:54.649573,64,False,text272,branch272,2023-02-22 12:53:54.649575,42,False
text273,branch273,2023-02-22 12:53:54.649577,86,False,text273,branch273,2023-02-22 12:53:54.649579,69,False
text274,branch274,2023-02-22 12:53:54.649582,70,True,text274,branch274,2023-02-22 12:53:54.649584,93,True
text275,branch275,2023-02-22 12:53:54.649587,82,True,text275,branch275,2023-02-22 12:53:54.649589,91,True
text276,branch276,2023-02-22 12:53:54.649592,83,False,text276,branch276,2023-02-22 12:53:54.649597,50,False
text277,branch277,2023-02-22 12:53:54.649599,83,True,text277,branch277,2023-02-22 12:53:54.649602,37,True
text278,branch278,2023-02-22 12:53:54.649607,37,False,text278,branch278,2023-02-22 12:53:54.649610,33,False
text279,branch279,2023-02-22 12:53:54.649613,34,False,text279,branch279,2023-02-22 12:53:54.649615,47,False
text280,branch280,2023-02-22 12:53:54.649618,36,True,text280,branch280,2023-02-22 12:53:54.649620,20,False
text281,branch281,2023-02-22 12:53:54.649622,35,True,text281,branch281,2023-02-22 12:53:54.649624,53,True
text282,branch282,2023-02-22 12:53:54.649627,48,True,text282,branch282,2023-02-22 12:53:54.649629,22,False
text283,branch283,2023-02-22 12:53:54.649631,57,True,text283,branch283,2023-02-22 12:53:54.649634,92,True
text284,branch284,2023-02-22 12:53:54.649636,67,True,text284,branch284,2023-02-22 12:53:54.649639,57,False
text285,branch285,2023-02-22 12:53:54.649641,41,False,text285,branch285,2023-02-22 12:53:54.649643,14,False
text286,branch286,2023-02-22 12:53:54.649646,41,True,text286,branch286,2023-02-22 12:53:54.649648,34,False
text287,branch287,2023-02-22 12:53:54.649650,91,False,text287,branch287,2023-02-22 12:53:54.649653,33,False
text288,branch288,2023-02-22 12:53:54.649655,57,True,text288,branch288,2023-02-22 12:53:54.649658,95,False
text289,branch289,2023-02-22 12:53:54.649663,77,True,text289,branch289,2023-02-22 12:53:54.649666,22,True
text290,branch290,2023-02-22 12:53:54.649668,27,True,text290,branch290,2023-02-22 12:53:54.649670,40,True
text291,branch291,2023-02-22 12:53:54.649673,51,True,text291,branch291,2023-02-22 12:53:54.649675,60,True
text292,branch292,2023-02-22 12:53:54.649677,85,True,text292,branch292,2023-02-22 12:53:54.649679,16,False
text293,branch293,2023-02-22 12:53:54.649682,77,True,text293,branch293,2023-02-22 12:53:54.649684,92,True
text294,branch294,2023-02-22 12:53:54.649686,72,False,text294,branch294,2023-02-22 12:53:54.649688,93,False
text295,branch295,2023-02-22 12:53:54.649691,61,True,text295,branch295,2023-02-22 12:53:54.649693,26,False
text296,branch296,2023-02-22 12:53:54.649696,90,False,text296,branch296,2023-02-22 12:53:54.649698,68,True
text297,branch297,2023-02-22 12:53:54.649700,78,False,text297,branch297,2023-02-22 12:53:54.649703,79,True
text298,branch298,2023-02-22 12:53:54.649705,18,False,text298,branch298,2023-02-22 12:53:54.649716,38,True
text299,branch299,2023-02-22 12:53:54.649718,18,False,text299,branch299,2023-02-22 12:53:54.649720,84,True
text300,branch300,2023-02-22 12:53:54.649723,53,True,text300,branch300,2023-02-22 12:53:54.649725,13,True
text301,branch301,2023-02-22 12:53:54.649728,37,True,text301,branch301,2023-02-22 12:53:54.649733,88,True
text302,branch302,2023-02-22 12:53:54.649737,91,False,text302,branch302,2023-02-22 12:53:54.649739,51,True
text303,branch303,2023-02-22 12:53:54.649742,97,True,text303,branch303,2023-02-22 12:53:54.649744,16,False
text304,branch304,2023-02-22 12:53:54.649746,31,False,text304,branch304,2023-02-22 12:53:54.649749,34,False
text305,branch305,2023-02-22 12:53:54.649751,12,False,text305,branch305,2023-02-22 12:53:54.649753,33,True
text306,branch306,2023-02-22 12:53:54.649755,51,True,text306,branch306,2023-02-22 12:53:54.649758,84,False
text307,branch307,2023-02-22 12:53:54.649760,49,True,text307,branch307,2023-02-22 12:53:54.649762,75,False
text308,branch308,2023-02-22 12:53:54.649765,29,True,text308,branch308,2023-02-22 12:53:54.649767,61,True
text309,branch309,2023-02-22 12:53:54.649770,31,False,text309,branch309,2023-02-22 12:53:54.649772,34,True
text310,branch310,2023-02-22 12:53:54.649774,16,True,text310,branch310,2023-02-22 12:53:54.649776,81,False
text311,branch311,2023-02-22 12:53:54.649779,82,False,text311,branch311,2023-02-22 12:53:54.649781,34,False
text312,branch312,2023-02-22 12:53:54.649783,78,False,text312,branch312,2023-02-22 12:53:54.649786,26,True
text313,branch313,2023-02-22 12:53:54.649788,54,False,text313,branch313,2023-02-22 12:53:54.649790,51,True
text314,branch314,2023-02-22 12:53:54.649793,75,True,text314,branch314,2023-02-22 12:53:54.649799,53,False
text315,branch315,2023-02-22 12:53:54.649802,62,False,text315,branch315,2023-02-22 12:53:54.649804,49,True
text316,branch316,2023-02-22 12:53:54.649806,94,True,text316,branch316,2023-02-22 12:53:54.649809,78,True
text317,branch317,2023-02-22 12:53:54.649811,39,False,text317,branch317,2023-02-22 12:53:54.649813,70,False
text318,branch318,2023-02-22 12:53:54.649816,87,False,text318,branch318,2023-02-22 12:53:54.649818,76,False
text319,branch319,2023-02-22 12:53:54.649820,55,False,text319,branch319,2023-02-22 12:53:54.649822,29,True
text320,branch320,2023-02-22 12:53:54.649825,38,True,text320,branch320,2023-02-22 12:53:54.649827,87,False
text321,branch321,2023-02-22 12:53:54.649829,43,False,text321,branch321,2023-02-22 12:53:54.649837,29,True
text322,branch322,2023-02-22 12:53:54.649839,22,True,text322,branch322,2023-02-22 12:53:54.649842,37,False
text323,branch323,2023-02-22 12:53:54.649844,78,False,text323,branch323,2023-02-22 12:53:54.649846,62,False
text324,branch324,2023-02-22 12:53:54.649849,87,False,text324,branch324,2023-02-22 12:53:54.649851,21,True
text325,branch325,2023-02-22 12:53:54.649853,63,True,text325,branch325,2023-02-22 12:53:54.649856,56,False
text326,branch326,2023-02-22 12:53:54.649858,94,False,text326,branch326,2023-02-22 12:53:54.649860,69,True
text327,branch327,2023-02-22 12:53:54.649865,92,True,text327,branch327,2023-02-22 12:53:54.649868,51,False
text328,branch328,2023-02-22 12:53:54.649873,91,True,text328,branch328,2023-02-22 12:53:54.649875,42,False
text329,branch329,2023-02-22 12:53:54.649878,59,False,text329,branch329,2023-02-22 12:53:54.649880,49,False
text330,branch330,2023-02-22 12:53:54.649883,72,False,text330,branch330,2023-02-22 12:53:54.649885,23,True
text331,branch331,2023-02-22 12:53:54.649888,54,True,text331,branch331,2023-02-22 12:53:54.649890,45,False
text332,branch332,2023-02-22 12:53:54.649893,20,True,text332,branch332,2023-02-22 12:53:54.649895,41,True
text333,branch333,2023-02-22 12:53:54.649897,61,True,text333,branch333,2023-02-22 12:53:54.649900,28,True
text334,branch334,2023-02-22 12:53:54.649902,25,False,text334,branch334,2023-02-22 12:53:54.649905,70,True
text335,branch335,2023-02-22 12:53:54.649908,20,True,text335,branch335,2023-02-22 12:53:54.649910,27,False
text336,branch336,2023-02-22 12:53:54.649912,86,True,text336,branch336,2023-02-22 12:53:54.649914,43,False
text337,branch337,2023-02-22 12:53:54.649917,100,False,text337,branch337,2023-02-22 12:53:54.649919,63,True
text338,branch338,2023-02-22 12:53:54.649922,61,False,text338,branch338,2023-02-22 12:53:54.649924,63,True
text339,branch339,2023-02-22 12:53:54.649926,47,True,text339,branch339,2023-02-22 12:53:54.649931,95,True
text340,branch340,2023-02-22 12:53:54.649934,48,True,text340,branch340,2023-02-22 12:53:54.649939,69,False
text341,branch341,2023-02-22 12:53:54.649941,77,False,text341,branch341,2023-02-22 12:53:54.649944,61,False
text342,branch342,2023-02-22 12:53:54.649946,66,True,text342,branch342,2023-02-22 12:53:54.649948,95,True
text343,branch343,2023-02-22 12:53:54.649950,54,False,text343,branch343,2023-02-22 12:53:54.649953,54,True
text344,branch344,2023-02-22 12:53:54.649955,52,False,text344,branch344,2023-02-22 12:53:54.649957,27,False
text345,branch345,2023-02-22 12:53:54.649960,73,True,text345,branch345,2023-02-22 12:53:54.649962,81,True
text346,branch346,2023-02-22 12:53:54.649964,23,False,text346,branch346,2023-02-22 12:53:54.649967,45,True
text347,branch347,2023-02-22 12:53:54.649969,13,True,text347,branch347,2023-02-22 12:53:54.649971,72,False
text348,branch348,2023-02-22 12:53:54.649974,94,False,text348,branch348,2023-02-22 12:53:54.649976,45,False
text349,branch349,2023-02-22 12:53:54.649978,53,False,text349,branch349,2023-02-22 12:53:54.649980,39,True
text350,branch350,2023-02-22 12:53:54.649983,29,True,text350,branch350,2023-02-22 12:53:54.649985,87,False
text351,branch351,2023-02-22 12:53:54.649988,26,True,text351,branch351,2023-02-22 12:53:54.649990,46,False
text352,branch352,2023-02-22 12:53:54.649994,54,True,text352,branch352,2023-02-22 12:53:54.649997,63,True
text353,branch353,2023-02-22 12:53:54.650000,37,True,text353,branch353,2023-02-22 12:53:54.650002,99,False
text354,branch354,2023-02-22 12:53:54.650005,93,False,text354,branch354,2023-02-22 12:53:54.650007,49,True
text355,branch355,2023-02-22 12:53:54.650009,85,False,text355,branch355,2023-02-22 12:53:54.650012,59,True
text356,branch356,2023-02-22 12:53:54.650014,77,True,text356,branch356,2023-02-22 12:53:54.650016,34,False
text357,branch357,2023-02-22 12:53:54.650019,55,True,text357,branch357,2023-02-22 12:53:54.650021,62,False
text358,branch358,2023-02-22 12:53:54.650023,57,True,text358,branch358,2023-02-22 12:53:54.650039,80,True
text359,branch359,2023-02-22 12:53:54.650042,35,False,text359,branch359,2023-02-22 12:53:54.650044,43,True
text360,branch360,2023-02-22 12:53:54.650046,83,True,text360,branch360,2023-02-22 12:53:54.650048,11,True
text361,branch361,2023-02-22 12:53:54.650051,57,False,text361,branch361,2023-02-22 12:53:54.650053,94,True
text362,branch362,2023-02-22 12:53:54.650056,83,False,text362,branch362,2023-02-22 12:53:54.650058,75,True
text363,branch363,2023-02-22 12:53:54.650060,22,True,text363,branch363,2023-02-22 12:53:54.650063,36,False
text364,branch364,2023-02-22 12:53:54.650066,83,True,text364,branch364,2023-02-22 12:53:54.650071,31,False
text365,branch365,2023-02-22 12:53:54.650074,74,True,text365,branch365,2023-02-22 12:53:54.650076,42,True
text366,branch366,2023-02-22 12:53:54.650078,22,False,text366,branch366,2023-02-22 12:53:54.650081,55,True
text367,branch367,2023-02-22 12:53:54.650083,95,False,text367,branch367,2023-02-22 12:53:54.650085,21,False
text368,branch368,2023-02-22 12:53:54.650088,29,True,text368,branch368,2023-02-22 12:53:54.650090,87,False
text369,branch369,2023-02-22 12:53:54.650092,75,True,text369,branch369,2023-02-22 12:53:54.650095,58,False
text370,branch370,2023-02-22 12:53:54.650097,48,False,text370,branch370,2023-02-22 12:53:54.650099,63,True
text371,branch371,2023-02-22 12:53:54.650102,84,False,text371,branch371,2023-02-22 12:53:54.650104,23,False
text372,branch372,2023-02-22 12:53:54.650107,61,False,text372,branch372,2023-02-22 12:53:54.650109,47,True
text373,branch373,2023-02-22 12:53:54.650111,32,True,text373,branch373,2023-02-22 12:53:54.650114,24,True
text374,branch374,2023-02-22 12:53:54.650116,10,False,text374,branch374,2023-02-22 12:53:54.650118,82,False
text375,branch375,2023-02-22 12:53:54.650121,37,True,text375,branch375,2023-02-22 12:53:54.650123,52,True
text376,branch376,2023-02-22 12:53:54.650125,38,True,text376,branch376,2023-02-22 12:53:54.650128,50,False
text377,branch377,2023-02-22 12:53:54.650130,92,True,text377,branch377,2023-02-22 12:53:54.650135,58,False
text378,branch378,2023-02-22 12:53:54.650141,97,True,text378,branch378,2023-02-22 12:53:54.650143,75,False
text379,branch379,2023-02-22 12:53:54.650146,98,False,text379,branch379,2023-02-22 12:53:54.650148,63,True
text380,branch380,2023-02-22 12:53:54.650150,82,True,text380,branch380,2023-02-22 12:53:54.650153,78,False
text381,branch381,2023-02-22 12:53:54.650155,65,False,text381,branch381,2023-02-22 12:53:54.650157,40,True
text382,branch382,2023-02-22 12:53:54.650160,76,True,text382,branch382,2023-02-22 12:53:54.650165,76,True
text383,branch383,2023-02-22 12:53:54.650167,50,False,text383,branch383,2023-02-22 12:53:54.650169,84,False
text384,branch384,2023-02-22 12:53:54.650172,37,True,text384,branch384,2023-02-22 12:53:54.650174,60,False
text385,branch385,2023-02-22 12:53:54.650177,74,True,text385,branch385,2023-02-22 12:53:54.650179,47,False
text386,branch386,2023-02-22 12:53:54.650181,73,True,text386,branch386,2023-02-22 12:53:54.650184,67,False
text387,branch387,2023-02-22 12:53:54.650186,33,False,text387,branch387,2023-02-22 12:53:54.650188,25,True
text388,branch388,2023-02-22 12:53:54.650191,24,True,text388,branch388,2023-02-22 12:53:54.650193,78,False
text389,branch389,2023-02-22 12:53:54.650195,12,False,text389,branch389,2023-02-22 12:53:54.650197,85,True
text390,branch390,2023-02-22 12:53:54.650202,38,True,text390,branch390,2023-02-22 12:53:54.650205,35,True
text391,branch391,2023-02-22 12:53:54.650207,65,True,text391,branch391,2023-02-22 12:53:54.650209,53,False
text392,branch392,2023-02-22 12:53:54.650212,44,False,text392,branch392,2023-02-22 12:53:54.650214,86,False
text393,branch393,2023-02-22 12:53:54.650216,75,True,text393,branch393,2023-02-22 12:53:54.650219,33,False
text394,branch394,2023-02-22 12:53:54.650221,59,True,text394,branch394,2023-02-22 12:53:54.650223,94,True
text395,branch395,2023-02-22 12:53:54.650226,13,True,text395,branch395,2023-02-22 12:53:54.650228,94,True
text396,branch396,2023-02-22 12:53:54.650231,62,True,text396,branch396,2023-02-22 12:53:54.650233,21,True
text397,branch397,2023-02-22 12:53:54.650235,55,False,text397,branch397,2023-02-22 12:53:54.650238,45,False
text398,branch398,2023-02-22 12:53:54.650240,68,False,text398,branch398,2023-02-22 12:53:54.650242,76,True
text399,branch399,2023-02-22 12:53:54.650245,51,False,text399,branch399,2023-02-22 12:53:54.650247,25,False
text400,branch400,2023-02-22 12:53:54.650249,99,False,text400,branch400,2023-02-22 12:53:54.650252,84,False
text401,branch401,2023-02-22 12:53:54.650254,87,False,text401,branch401,2023-02-22 12:53:54.650257,27,False
text402,branch402,2023-02-22 12:53:54.650259,46,False,text402,branch402,2023-02-22 12:53:54.650264,14,True
text403,branch403,2023-02-22 12:53:54.650267,45,False,text403,branch403,2023-02-22 12:53:54.650269,50,False
text404,branch404,2023-02-22 12:53:54.650272,65,False,text404,branch404,2023-02-22 12:53:54.650274,100,True
text405,branch405,2023-02-22 12:53:54.650276,92,False,text405,branch405,2023-02-22 12:53:54.650278,89,True
text406,branch406,2023-02-22 12:53:54.650281,37,True,text406,branch406,2023-02-22 12:53:54.650283,21,True
text407,branch407,2023-02-22 12:53:54.650285,67,False,text407,branch407,2023-02-22 12:53:54.650288,36,False
text408,branch408,2023-02-22 12:53:54.650290,80,False,text408,branch408,2023-02-22 12:53:54.650292,71,False
text409,branch409,2023-02-22 12:53:54.650295,18,True,text409,branch409,2023-02-22 12:53:54.650297,35,False
text410,branch410,2023-02-22 12:53:54.650299,74,False,text410,branch410,2023-02-22 12:53:54.650303,54,True
text411,branch411,2023-02-22 12:53:54.650306,25,False,text411,branch411,2023-02-22 12:53:54.650308,16,False
text412,branch412,2023-02-22 12:53:54.650311,67,True,text412,branch412,2023-02-22 12:53:54.650313,92,True
text413,branch413,2023-02-22 12:53:54.650315,59,True,text413,branch413,2023-02-22 12:53:54.650317,93,True
text414,branch414,2023-02-22 12:53:54.650320,15,True,text414,branch414,2023-02-22 12:53:54.650322,33,False
text415,branch415,2023-02-22 12:53:54.650328,96,True,text415,branch415,2023-02-22 12:53:54.650331,22,True
text416,branch416,2023-02-22 12:53:54.650336,44,False,text416,branch416,2023-02-22 12:53:54.650338,18,False
text417,branch417,2023-02-22 12:53:54.650340,79,True,text417,branch417,2023-02-22 12:53:54.650342,26,True
text418,branch418,2023-02-22 12:53:54.650345,19,False,text418,branch418,2023-02-22 12:53:54.650347,41,True
text419,branch419,2023-02-22 12:53:54.650349,61,False,text419,branch419,2023-02-22 12:53:54.650351,61,True
text420,branch420,2023-02-22 12:53:54.650354,66,False,text420,branch420,2023-02-22 12:53:54.650356,50,False
